Campaign_id,start_date,end_date,Impression,duration_days,CW0,CW1,CW2,CW3,CW4,CW5,CW6,CW7,CW8,CW9,CW10,CW11,CW12,CW13,CW14,CW15,CW16,CW17,CW18,CW19,CW20,CW21,CW22,CW23,CW24,CW25,CW26,CW27,CW28,CW29,CW30,CW31,CW32,CW33,CW34,CW35,CW36,CW37,CW38,CW39,CW40,CW41,CW42,CW43,CW44,CW45,CW46,CW47,CW48,CW49,CW50,CW51,CW52,total_weeks
660202,2017-03-03 00:00:00,2017-03-09 00:00:00,1792172143,7,0,0,0,0,0,0,0,0,0,768073776,1024098367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
823719,2017-02-06 00:00:00,2017-02-12 00:00:00,186504119,7,0,0,0,0,0,0,186504119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
986754,2017-02-25 00:00:00,2017-03-02 00:00:00,1987903068,6,0,0,0,0,0,0,0,0,662634356,1325268712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2144261,2017-03-21 00:00:00,2017-03-21 00:00:00,102565720,1,0,0,0,0,0,0,0,0,0,0,0,0,102565720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2441433,2017-02-20 00:00:00,2017-02-20 00:00:00,349293774,1,0,0,0,0,0,0,0,0,349293774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2612719,2017-07-07 00:00:00,2017-07-16 00:00:00,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2734270,2017-07-17 00:00:00,2017-07-23 00:00:00,87879959,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87879959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3193014,2017-11-13 00:00:00,2017-11-14 00:00:00,121213670,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121213670,0,0,0,0,0,0,1
3412620,2017-11-15 00:00:00,2017-11-15 00:00:00,12160778,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12160778,0,0,0,0,0,0,1
3626245,2017-03-04 00:00:00,2017-03-04 00:00:00,12199753,1,0,0,0,0,0,0,0,0,0,12199753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3659311,2017-12-24 00:00:00,2017-12-24 00:00:00,1253771,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1253771,0,1
3745326,2017-09-28 00:00:00,2017-09-30 00:00:00,399042927,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,399042927,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3751408,2017-12-13 00:00:00,2017-12-13 00:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3872570,2017-04-20 00:00:00,2017-04-20 00:00:00,5127983,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5127983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3961913,2017-02-04 00:00:00,2017-02-28 00:00:00,63109855,25,0,0,0,0,0,5048788,17670759,17670760,17670760,5048788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
4117330,2017-04-16 00:00:00,2017-04-16 00:00:00,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4399298,2017-03-17 00:00:00,2017-03-23 00:00:00,185,7,0,0,0,0,0,0,0,0,0,0,0,79,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
4470609,2017-03-02 00:00:00,2017-03-02 00:00:00,517762362,1,0,0,0,0,0,0,0,0,0,517762362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4708139,2017-03-15 00:00:00,2017-03-15 00:00:00,3040411,1,0,0,0,0,0,0,0,0,0,0,0,3040411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4976212,2017-02-01 00:00:00,2017-02-28 00:00:00,118684486,28,0,0,0,0,0,21193658,29671121,29671122,29671122,8477463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
5062207,2017-08-03 00:00:00,2017-08-09 00:00:00,3606470120,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2060840069,1545630051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
5236176,2017-03-11 00:00:00,2017-03-11 00:00:00,31156291,1,0,0,0,0,0,0,0,0,0,0,31156291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5309816,2017-03-01 00:00:00,2017-03-01 00:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5332915,2017-12-01 00:00:00,2017-12-01 00:00:00,33986326,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33986326,0,0,0,0,1
5343402,2017-08-01 00:00:00,2017-08-13 00:00:00,162,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
5552620,2017-02-21 00:00:00,2017-02-21 00:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5582914,2017-02-04 00:00:00,2017-02-28 00:00:00,480539152,25,0,0,0,0,0,38443132,134550962,134550963,134550963,38443132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
5814808,2017-03-03 00:00:00,2017-03-03 00:00:00,7256607,1,0,0,0,0,0,0,0,0,0,7256607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6097799,2017-11-03 00:00:00,2017-11-30 00:00:00,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
6098282,2017-05-25 00:00:00,2017-05-25 00:00:00,5999035,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5999035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6167485,2017-11-26 00:00:00,2017-12-02 00:00:00,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
6369395,2017-07-07 00:00:00,2017-07-21 00:00:00,4208177,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,841635,1963816,1402726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
6664785,2017-12-09 00:00:00,2017-12-29 00:00:00,238,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,79,79,57,4
6695173,2017-06-10 00:00:00,2017-06-10 00:00:00,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6741964,2017-04-24 00:00:00,2017-05-04 00:00:00,136,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
6748209,2017-02-17 00:00:00,2017-02-28 00:00:00,64409095,12,0,0,0,0,0,0,0,16102274,37571972,10734849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
6754843,2017-12-11 00:00:00,2017-12-11 00:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6754844,2017-08-04 00:00:00,2017-08-14 00:00:00,18451304,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5032174,11741739,1677391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
6754845,2017-03-03 00:00:00,2017-03-30 00:00:00,14095915,28,0,0,0,0,0,0,0,0,0,1510276,3523979,3523979,3523979,2013702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
6824730,2017-11-09 00:00:00,2017-11-09 00:00:00,2377401,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2377401,0,0,0,0,0,0,0,1
6961306,2017-09-07 00:00:00,2017-09-07 00:00:00,374885,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,374885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6962184,2017-02-24 00:00:00,2017-03-01 00:00:00,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
7209852,2017-09-10 00:00:00,2017-09-10 00:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7487826,2017-03-23 00:00:00,2017-03-28 00:00:00,209362433,6,0,0,0,0,0,0,0,0,0,0,0,0,139574955,69787478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
7684503,2017-05-11 00:00:00,2017-05-11 00:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7697664,2017-05-24 00:00:00,2017-05-24 00:00:00,3919492456,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3919492456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7736679,2017-03-23 00:00:00,2017-03-27 00:00:00,322470388,5,0,0,0,0,0,0,0,0,0,0,0,0,257976310,64494078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
7785542,2017-02-11 00:00:00,2017-02-11 00:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7787537,2017-09-07 00:00:00,2017-09-30 00:00:00,20333656,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3388943,5930649,5930650,5083414,0,0,0,0,0,0,0,0,0,0,0,0,0,4
7791631,2017-09-01 00:00:00,2017-09-30 00:00:00,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
7809046,2017-10-23 00:00:00,2017-10-30 00:00:00,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
7836672,2017-03-11 00:00:00,2017-03-11 00:00:00,3898589,1,0,0,0,0,0,0,0,0,0,0,3898589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7893346,2017-04-06 00:00:00,2017-04-09 00:00:00,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
51713488,2017-07-16 00:00:00,2017-07-16 00:00:00,38289164,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38289164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
51732132,2017-03-01 00:00:00,2017-03-04 00:00:00,1938282,4,0,0,0,0,0,0,0,0,0,1938282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
51746965,2017-03-06 00:00:00,2017-03-06 00:00:00,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
51747728,2017-07-10 00:00:00,2017-07-10 00:00:00,123700997,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123700997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
51846509,2017-12-07 00:00:00,2017-12-07 00:00:00,529383598,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,529383598,0,0,0,1
51858619,2017-10-06 00:00:00,2017-10-06 00:00:00,974020,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,974020,0,0,0,0,0,0,0,0,0,0,0,0,1
51862985,2017-06-08 00:00:00,2017-06-08 00:00:00,8894807,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8894807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
51866549,2017-01-25 00:00:00,2017-01-25 00:00:00,32483429,1,0,0,0,0,32483429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
51872386,2017-06-09 00:00:00,2017-06-09 00:00:00,558469,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,558469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
51873327,2017-10-13 00:00:00,2017-10-13 00:00:00,22120722,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22120722,0,0,0,0,0,0,0,0,0,0,0,1
51873471,2017-06-11 00:00:00,2017-06-17 00:00:00,13,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
51877722,2017-05-09 00:00:00,2017-05-09 00:00:00,19200675,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19200675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
51880991,2017-03-18 00:00:00,2017-03-18 00:00:00,20,1,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
51886561,2017-04-01 00:00:00,2017-04-05 00:00:00,1028874,5,0,0,0,0,0,0,0,0,0,0,0,0,0,411550,617324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
51890952,2017-11-13 00:00:00,2017-11-13 00:00:00,9053741,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9053741,0,0,0,0,0,0,1
51891933,2017-05-13 00:00:00,2017-05-13 00:00:00,1433094,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1433094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
51892154,2017-12-02 00:00:00,2017-12-23 00:00:00,49,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16,16,13,0,4
51892312,2017-09-29 00:00:00,2017-11-02 00:00:00,115038561,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9860448,23007712,23007712,23007712,23007713,13147264,0,0,0,0,0,0,0,0,6
51897600,2017-03-01 00:00:00,2017-03-15 00:00:00,388662,15,0,0,0,0,0,0,0,0,0,129554,181376,77732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
51905778,2017-11-05 00:00:00,2017-11-05 00:00:00,5141170,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5141170,0,0,0,0,0,0,0,0,1
51907431,2017-09-13 00:00:00,2017-09-13 00:00:00,2472883,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2472883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
51912240,2017-12-11 00:00:00,2017-12-18 00:00:00,3063301,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2680388,382913,0,2
51912246,2017-03-16 00:00:00,2017-03-22 00:00:00,294145254,7,0,0,0,0,0,0,0,0,0,0,0,168083002,126062252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
51913228,2017-01-31 00:00:00,2017-02-10 00:00:00,20595568,11,0,0,0,0,0,11233946,9361622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
51916734,2017-01-30 00:00:00,2017-02-05 00:00:00,14440204,7,0,0,0,0,0,14440204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
51916970,2017-01-14 00:00:00,2017-01-14 00:00:00,760922,1,0,0,760922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
51916985,2017-05-01 00:00:00,2017-05-15 00:00:00,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
51921141,2017-08-03 00:00:00,2017-08-07 00:00:00,5532505,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4426004,1106501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
51922642,2017-04-11 00:00:00,2017-04-11 00:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
51928788,2017-03-26 00:00:00,2017-03-26 00:00:00,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
51934095,2017-06-09 00:00:00,2017-06-25 00:00:00,5931840,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1046795,2442522,2442523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
51935325,2017-06-25 00:00:00,2017-07-01 00:00:00,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
51935391,2017-05-09 00:00:00,2017-05-16 00:00:00,181,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
51945304,2017-10-23 00:00:00,2017-10-31 00:00:00,838722,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,652339,186383,0,0,0,0,0,0,0,0,2
51947435,2017-09-10 00:00:00,2017-09-10 00:00:00,8949170,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8949170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
51949991,2017-09-14 00:00:00,2017-09-22 00:00:00,95190109,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42306715,52883394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
51950266,2017-08-26 00:00:00,2017-08-26 00:00:00,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
51952958,2017-02-03 00:00:00,2017-02-03 00:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
51952967,2017-02-19 00:00:00,2017-02-26 00:00:00,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
51958993,2017-12-01 00:00:00,2017-12-23 00:00:00,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
51972642,2017-10-17 00:00:00,2017-10-17 00:00:00,235298924,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235298924,0,0,0,0,0,0,0,0,0,0,1
